individual_id,user_x,user_y,gender,age,edu_secondary,edu_tertiary,income_k,logincome,risk,has_children,logit_0,cuisine
0,54.340494179096545,27.836938509379618,1,46.064188425034324,0,0,81.94757675798974,4.4060797349904695,-0.2545361581489792,0,449,Lebanese
1,42.45175907491331,84.47761323199036,1,46.88561234101658,0,1,70.67685816558844,4.2581181949296605,1.0898954105044987,1,487,Mexican
2,0.47188561909725646,12.156912078311422,0,18.148139937928562,0,1,82.51572541379174,4.412988886252916,0.3034080419289137,0,443,Japanese
3,67.07490847267786,82.58527551050476,0,29.99418561692345,0,1,70.01373255441678,4.248691402157518,0.3651926725167038,1,297,French
4,13.670658968495298,57.509332942725,1,29.116060747599278,0,1,62.52149039173706,4.135510343908568,0.3123226980454074,0,84,Chinese
5,89.1321954312264,20.920212211718958,1,51.60522511057457,0,0,36.005322437216385,3.5836667730062772,-0.5523180544002485,0,11,Mexican
6,18.532821955007506,10.837689046425513,0,36.24723841603091,0,1,38.012278543256215,3.6379092270938775,0.4520095716656267,1,208,Korean
7,21.969749262499217,97.86237847073697,1,35.78936670252389,0,1,65.66716168491628,4.1845989783904445,0.38334715628602845,1,208,Korean
8,81.16831490893233,17.19410127325942,1,34.36155682346777,1,0,142.94449559482075,4.962456412219473,-0.5954286681089899,1,266,Lebanese
9,81.622474872584,27.407374704169918,0,25.96074264701284,0,1,35.480222287029044,3.568975422557859,-0.8466859058490828,0,254,Japanese
10,43.17041836631217,94.00298196223747,1,32.204723551338915,0,1,59.67735306418982,4.088952602770329,-1.5324577744757932,1,305,Mexican
11,81.76493787767274,33.611195012089865,0,34.88865459548423,0,0,71.80768585291015,4.273991515630394,-0.7172332867975311,0,297,French
12,17.541045374233665,37.283204628992316,0,27.675679849394736,0,0,99.10277819986226,4.5961574752503775,-0.7574865550575722,1,400,Ethiopian
13,0.5688507352573424,25.242635344484043,1,42.3445523771012,0,0,51.623316755319976,3.943973445525809,0.34107382257488017,0,363,Indian
14,79.56625084732873,1.525497124633901,1,18.0,0,1,69.1894275044483,4.236848069223681,0.048857984253858795,0,320,Indian
15,59.884337692849286,60.38045390428536,0,25.82712017632236,1,0,57.87135642732918,4.0582225545253126,-0.7674206309833109,1,254,Japanese
16,10.514768541205633,38.194344494311004,0,24.82493548823558,0,0,36.770989932289545,3.6047092172322497,-0.20431097988470562,1,82,Korean
17,3.6476056592568917,89.04115634420758,1,18.0,1,0,124.98165924750728,4.828167000517044,0.8780449134065715,1,487,Mexican
18,98.09208570123114,5.994198881803725,1,28.903214613515118,1,0,112.64909234905414,4.724277609580406,1.2894261529812368,1,153,Chinese
19,89.05459447285041,57.69014994000329,0,42.63028482564454,0,0,31.078147585257547,3.4365049222192665,-0.3680693732497937,0,52,Ethiopian
20,74.24796890979773,63.01839364753761,1,53.77208148244649,1,0,88.34311128708634,4.481228225008076,0.8778368134299014,1,23,French
21,58.18421923987779,2.0439132026923157,1,36.50857500769323,0,1,43.77202602301539,3.7789949380688452,1.1490435105323054,1,487,Mexican
22,21.00265776728606,54.468487817864755,0,22.202967421137892,1,0,69.71568113097577,4.244425272820525,1.7602137742336015,0,37,Lebanese
23,76.91151711056517,25.06952291383959,0,33.287987794574775,1,0,49.94248902626953,3.91087212394343,0.02079182147846151,0,154,Japanese
24,28.58956904068647,85.23950878413063,0,25.5024929741572,0,1,25.889487353361456,3.253836992615742,-1.1726117642726546,0,23,French
25,97.50064936065876,88.48532934911056,1,50.6541442073011,0,1,91.1679105408255,4.512702977058715,-0.19167982710093895,0,85,French
26,35.95078439369023,59.88589458757472,1,26.372432694578748,1,0,70.50995044107763,4.255753840866961,0.40895880560969783,0,220,Lebanese
27,35.479561165729976,34.019021537064575,1,18.0,0,0,159.81183480557243,5.073997090699825,-2.3216437081022563,0,447,Korean
28,17.808098950580487,23.769420862405045,1,35.37569979186046,0,1,76.31248676121568,4.334836578389705,0.8945188519535746,0,120,Japanese
29,4.486228246077529,50.54314296357892,1,18.0,1,0,86.3217626636521,4.458081740848575,0.9533728978432753,1,491,Lebanese
30,37.625245429736296,59.28054009758866,1,25.729644433624895,0,0,127.56575978707122,4.848631994674294,-2.06995584372123,0,11,Mexican
31,62.994187558749736,14.260031444628352,1,26.743605327813583,1,0,56.33933990318504,4.031393046071195,-1.961342749901495,0,169,French
32,93.3841299466419,94.63798808091013,0,36.615868369132166,0,1,66.12764206428848,4.191586844983866,1.431227891127866,0,209,Ethiopian
33,60.22966577308656,38.776628032663076,0,41.61990339459411,1,0,72.70333769844798,4.286387294055739,-1.3908195816039406,0,416,Mexican
34,36.31880041093498,20.434527686864424,1,43.54927626199541,1,0,33.45513953630258,3.510205423091501,0.5362578562217695,0,480,Mexican
35,27.676506139633517,24.653588120354964,0,40.22788091705867,0,1,87.35035452489632,4.469927095242651,0.33502798166561365,1,120,Japanese
36,17.360800174020508,96.66096944873236,1,30.572271042751463,0,1,87.98037617866763,4.477113791640776,-0.3230424995980944,0,227,French
37,95.70126003527982,59.79736843289207,1,34.59417341038241,1,0,98.36357822753438,4.5886705955754215,0.5788572929765854,0,81,French
38,73.13007530599226,34.03852228374361,1,53.136989107294816,0,1,49.61232589611517,3.9042393088284517,-0.1318997866725192,0,416,Mexican
39,9.205560337723862,46.34980189371477,1,64.59815213105746,0,0,36.48619666236424,3.5969340154289076,-0.26939891603398347,1,320,Indian
40,50.86988932381939,8.846017300289077,0,29.751155570126024,1,0,51.85237384703953,3.9484007165983965,-0.9683589076503031,0,23,French
41,52.80352233180474,99.21580365105282,0,43.763803553561424,0,0,80.82685697699414,4.392309298627422,1.1384360078792854,0,339,Indian
42,39.50359317582296,33.55964417185683,1,39.78209073628859,0,0,33.35360202841371,3.5071657733782997,-1.3329440335940097,0,416,Mexican
43,80.54505373292797,75.43489945823536,1,49.75049274356391,1,0,31.127519976168408,3.4380923145972857,1.2332731150243539,0,11,Mexican
44,31.306644158850972,63.40366829622751,0,42.05377030903008,1,0,50.16042955872458,3.9152264600584226,-1.4851617272170572,0,250,Japanese
45,54.04045753007164,29.67937508800147,0,41.263970147630566,0,1,51.50820759631008,3.9417411657736507,-2.0930848330864458,0,423,Ethiopian
46,11.078790118244575,31.26402978757431,1,26.020986131614315,0,1,110.37053070860762,4.703843166223061,2.1435645409380624,0,487,Mexican
47,45.69791300492658,65.89400702261969,0,42.830616733613425,1,0,60.41263627566456,4.101198292921434,1.7697908266851117,1,337,Mexican
48,25.42575178177181,64.11012587007016,1,25.648939507920968,0,1,30.439920321861237,3.4157549154427937,1.1354395013879797,0,11,Mexican
49,20.012360721840317,65.76248055289837,0,45.54528985318563,0,0,64.17827878992523,4.161664816841647,-0.6854214481927039,0,227,French
50,77.82892154498485,77.95983986107497,1,48.057299533181116,0,1,54.6117019189387,4.000248180647108,1.263030722008377,0,64,French
51,61.032815320939385,30.900034852440218,1,30.44214243479461,1,0,62.57680455214988,4.136394675130548,-1.6210828947539515,0,334,Chinese
52,69.7734907512956,85.96182957290651,0,25.289170029572006,0,1,167.94491721251575,5.123636051905889,0.955902842279689,1,83,Chinese
53,62.53237577568076,98.24078296095496,0,67.62271232728604,1,0,21.56824862302175,3.071222262066171,-0.5730238949760745,0,64,French
54,97.65001270158552,16.66941311988581,1,40.463839646554334,1,0,71.79916315724988,4.27387282079475,1.1877432435984712,0,266,Lebanese
55,2.317813647840361,16.074454850708165,0,25.0465722320049,0,1,33.52545260152613,3.5123049294949906,-0.5999370984285362,0,12,Japanese
56,92.34968252590873,95.3549849879534,1,23.12321282225034,0,0,86.23904506195942,4.457123034070153,-0.4709191753439194,0,432,Korean
57,21.097841871844636,36.052525081460814,0,18.256677361812663,1,0,17.95464969995858,2.8878491175995933,-0.3448101023198815,0,480,Mexican
58,54.93752616276721,27.183084917697208,0,41.13651224246361,0,0,42.065443004204475,3.739226572367849,0.031191113763799568,0,480,Mexican
59,46.06016210748501,69.61615648233852,0,43.218915687649925,1,0,93.68172097030426,4.539903089854115,1.1278848948633773,1,202,Mexican
60,50.035589667486505,71.60709905643361,0,26.99527087340871,0,0,23.367003410520514,3.1513249165604837,0.058965657440676715,0,337,Mexican
61,52.5955936229779,0.13990231190438296,1,26.12519163351504,0,1,29.380226147510843,3.3803218680445903,-0.9077152831450414,1,337,Mexican
62,39.470028668983545,49.216696990115,1,38.73134633197016,0,0,105.56744668837264,4.659350053750727,0.848608555004256,1,275,Korean
63,40.28803313791421,35.42983001063206,0,31.269649384520925,0,1,68.19434492913707,4.222361642483843,-1.2630123524059647,0,250,Japanese
64,50.06143194429532,44.51766288311383,0,44.58705850996963,1,0,78.14436924286146,4.358558003636544,-0.09733134125958288,0,11,Mexican
65,9.043278819643586,27.356292002744066,1,28.869377398969554,0,1,49.19257662698922,3.8957427305492343,0.30143762175772587,1,11,Mexican
66,94.34770977427269,2.6544641333941965,0,46.15528772232823,0,1,130.54796971715962,4.871740743259823,-0.33146686853390583,1,208,Korean
67,3.9998689640650786,28.314035971981955,0,22.375909273144423,0,0,52.967805738186364,3.9696842900842224,0.16642327479767763,0,184,Korean
68,58.23441702167689,99.08928029248271,0,48.97238520786209,0,0,74.74363162024922,4.314064012925705,-0.4398364409692076,0,82,Korean
69,99.26422374029681,99.31173724810448,1,38.593707531258424,0,0,52.708132212676894,3.964769755078526,-0.43285492206487003,1,334,Chinese
