restaurant_id,x,y,rating,cost,cuisine,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,Chinese,Ethiopian,French,Indian,Japanese,Korean,Lebanese,Mexican
0,87.34294027918162,96.8540662820932,4.000886843769769,14.075292569238677,Japanese,1.7494547413051793,2.608642420211607,0.372311208479359,3.7255876335897495,-0.0759908465392446,0.47298583148997897,1.3559653122070119,0.23466454002329967,2.2543593922292215,-0.25207246756199053,-0.7232213001067072,0.5492875731813196,0.3411178605468488,3.632130680829569,0.35543030460223407,0.49021613632095445,3.4617249035468056,0.5376052141292867,4.2291275462094085,-0.07552328403674538,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,False,False,False,False,True,False,False,False
1,86.919454021392,53.085569155559895,3.768364744599841,14.846240425650478,Mexican,-0.28607299681629417,2.7793944879325854,0.4301205054976624,1.2763007478715027,0.7414382898680187,-0.6814258794394451,0.6900285454209354,0.2392518931962382,2.979526773857607,-0.23330700027834744,0.9066653091214245,1.4289036761975993,0.26655516428256104,3.9651105674638276,-0.12776431692209958,-0.023634994959843145,1.017537633579455,0.22429784902260072,2.95222341180678,-0.5016400034682029,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,True
2,23.27283279772907,1.1398804277429897,3.1071469575484687,15.425573781479368,French,-0.4845651322211443,0.38530812639995293,0.35696097923459763,2.772131038003691,-0.23165869895905217,0.24243949669047796,1.6071714856018169,0.49899871734833307,1.2477777900908242,-0.02591834933495678,2.904939923050403,1.197023895140347,0.3512883258098441,2.924132274377773,0.36100470582699146,-0.5357388990081827,0.6916387268122606,0.4731261781766353,1.9526209672670094,0.24175785974622463,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False
3,43.04688182924905,40.235136003736486,3.9896937946033644,15.878961281123502,Ethiopian,-2.653318559261479,0.7974406157195875,0.40584794988433254,1.8509791665748343,-0.15582304624635132,-1.7007356340383315,0.6061407736115273,0.35503832873913277,4.127638243658996,-0.10863840149599262,0.7213742271230317,0.8541089224560865,0.35691102087578025,3.4286523672747324,0.6757134471244116,0.012060203212148844,3.752574911574505,0.2732522844763691,3.5958384320367474,-0.0006243006421319278,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,False,True,False,False,False,False,False,False
4,52.267467135256965,47.83917958024024,3.6973108286336656,16.313348026346873,Chinese,-0.00828462937293585,2.008731253806943,0.4569984688245467,2.4924906867011125,-0.3336679622192592,0.7531428339492002,2.193902613212232,0.2747585750574334,3.677451127551804,-0.8238776280223461,0.7919642655811135,1.1818430996741165,0.14508732608657487,1.3435932381294027,0.43286463732126884,0.18988296554464987,0.17353949496358434,0.5715078259006562,1.6112495375687876,0.22309343967649498,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False
5,55.535647382233044,54.338601754254036,3.615091709698477,24.28782013762956,Japanese,-0.31963136376429857,0.43722155373815325,0.2527754848078752,2.6941784540941143,-0.4384036680666358,-1.534721340208044,0.4755680719618619,0.0811123795405686,2.774488484270896,0.38634032251676503,-0.44804316359296,0.4379187959593491,0.43880180417909476,1.8460671954366197,-0.3439874293497911,-0.2895216360185771,1.6851290283326645,0.2565427524941858,3.2273332445709335,-0.4926833006239245,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False
6,76.0895575602929,71.23745740820912,2.786135056963462,24.7359360895417,Indian,-0.53662936223473,0.5744182968605136,0.13532550954895511,3.379994765051338,0.29841290739836535,0.0051270781322723565,0.4859534249583526,0.3860291015132268,2.4802609577914767,-0.20835095324417663,-0.7938495925502261,1.9453470584368486,0.28862357124803895,2.666575843226976,-0.08571174016661888,-2.019294835958612,2.567441902686414,0.2218500560383734,4.111592916853757,0.18657433683406444,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False
7,61.96820961034396,42.60917704761922,3.6073024150226027,25.984859492862498,French,0.3154026684256969,0.45909044797315807,0.2438671687683271,3.940198038260284,-0.20801546681305222,-0.12022767015619135,1.5184467847462935,0.11080826662818069,3.442163212535143,-0.07946201253295433,0.7257495555954071,1.2510526244857603,0.2876089245025341,3.7128522901829597,0.5170074387360102,0.05796599916795306,0.4598746207902837,0.392847748624791,3.5804818400710197,0.33690207564644353,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False
8,28.90750280180877,97.38552412004462,3.807455537197862,29.490420273981886,Japanese,0.42105071625547846,0.44168402118430855,0.6188848480589534,3.625447200467807,-0.19103427639772347,-0.8069818785729513,2.9077821629939815,0.47187564520819936,2.793200816107113,-0.09210778257117473,1.7446973726039006,2.2740508716170424,0.14164370474537413,2.6192721127477507,-0.2516424642671675,0.5012976327288423,1.1881339358071141,0.21998665495670347,4.413648567644034,0.34912497324293185,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,False,False,False,False,True,False,False,False
9,33.37740455106704,21.8801060819828,3.481642031822717,22.623948188887546,Mexican,-1.0656029804488336,0.5063580647831426,0.3212250896410111,3.2108551505158522,-0.24559348905101216,2.8718193949889166,0.6201521866373605,0.33484585764753544,2.457340532976132,-0.21232448365018652,-0.027251094822305318,0.5356157805673682,0.2679659255886586,4.089220561357006,-0.3830482124600154,-0.9741076263034238,0.6549630625696367,0.09413619561231973,2.9620427241602543,0.06687281639849454,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,True
